,,RRI,RRI
,16:35:41,0,NaN
,16:35:42,0,NaN
78,16:35:43,1.3,1.3
,16:35:44,0,NaN
,16:35:45,0,NaN
,16:35:46,0,NaN
,16:35:47,0,NaN
75,16:35:48,1.25,1.25
,16:35:49,0,NaN
,16:35:50,0,NaN
,16:35:51,0,NaN
,16:35:52,0,NaN
,16:35:53,0,NaN
,16:35:54,0,NaN
,16:35:55,0,NaN
,16:35:56,0,NaN
,16:35:57,0,NaN
,16:35:58,0,NaN
,16:35:59,0,NaN
,16:36:00,0,NaN
,16:36:01,0,NaN
,16:36:02,0,NaN
75,16:36:03,1.25,1.25
,16:36:04,0,NaN
,16:36:05,0,NaN
,16:36:06,0,NaN
,16:36:07,0,NaN
76,16:36:08,1.266666667,1.266666667
,16:36:09,0,NaN
,16:36:10,0,NaN
,16:36:11,0,NaN
,16:36:12,0,NaN
77,16:36:13,1.283333333,1.283333333
,16:36:14,0,NaN
,16:36:15,0,NaN
,16:36:16,0,NaN
,16:36:17,0,NaN
79,16:36:18,1.316666667,1.316666667
,16:36:19,0,NaN
,16:36:20,0,NaN
,16:36:21,0,NaN
,16:36:22,0,NaN
80,16:36:23,1.333333333,1.333333333
,16:36:24,0,NaN
,16:36:25,0,NaN
,16:36:26,0,NaN
,16:36:27,0,NaN
81,16:36:28,1.35,1.35
,16:36:29,0,NaN
,16:36:30,0,NaN
,16:36:31,0,NaN
,16:36:32,0,NaN
80,16:36:33,1.333333333,1.333333333
,16:36:34,0,NaN
,16:36:35,0,NaN
,16:36:36,0,NaN
,16:36:37,0,NaN
79,16:36:38,1.316666667,1.316666667
,16:36:39,0,NaN
,16:36:40,0,NaN
,16:36:41,0,NaN
,16:36:42,0,NaN
77,16:36:43,1.283333333,1.283333333
,16:36:44,0,NaN
,16:36:45,0,NaN
,16:36:46,0,NaN
,16:36:47,0,NaN
77,16:36:48,1.283333333,1.283333333
,16:36:49,0,NaN
,16:36:50,0,NaN
,16:36:51,0,NaN
,16:36:52,0,NaN
,16:36:53,0,NaN
,16:36:54,0,NaN
,16:36:55,0,NaN
,16:36:56,0,NaN
,16:36:57,0,NaN
76,16:36:58,1.266666667,1.266666667
,16:36:59,0,NaN
,16:37:00,0,NaN
,16:37:01,0,NaN
,16:37:02,0,NaN
,16:37:03,0,NaN
,16:37:04,0,NaN
,16:37:05,0,NaN
,16:37:06,0,NaN
,16:37:07,0,NaN
,16:37:08,0,NaN
,16:37:09,0,NaN
,16:37:10,0,NaN
,16:37:11,0,NaN
,16:37:12,0,NaN
76,16:37:13,1.266666667,1.266666667
,16:37:14,0,NaN
,16:37:15,0,NaN
,16:37:16,0,NaN
,16:37:17,0,NaN
,16:37:18,0,NaN
,16:37:19,0,NaN
,16:37:20,0,NaN
,16:37:21,0,NaN
,16:37:22,0,NaN
,16:37:23,0,NaN
,16:37:24,0,NaN
,16:37:25,0,NaN
,16:37:26,0,NaN
,16:37:27,0,NaN
74,16:37:28,1.233333333,1.233333333
,16:37:29,0,NaN
,16:37:30,0,NaN
,16:37:31,0,NaN
,16:37:32,0,NaN
75,16:37:33,1.25,1.25
,16:37:34,0,NaN
,16:37:35,0,NaN
,16:37:36,0,NaN
,16:37:37,0,NaN
74,16:37:38,1.233333333,1.233333333
,16:37:39,0,NaN
,16:37:40,0,NaN
,16:37:41,0,NaN
,16:37:42,0,NaN
,16:37:43,0,NaN
,16:37:44,0,NaN
,16:37:45,0,NaN
,16:37:46,0,NaN
,16:37:47,0,NaN
,16:37:48,0,NaN
,16:37:49,0,NaN
,16:37:50,0,NaN
,16:37:51,0,NaN
,16:37:52,0,NaN
76,16:37:53,1.266666667,1.266666667
,16:37:54,0,NaN
,16:37:55,0,NaN
,16:37:56,0,NaN
,16:37:57,0,NaN
78,16:37:58,1.3,1.3
,16:37:59,0,NaN
,16:38:00,0,NaN
,16:38:01,0,NaN
,16:38:02,0,NaN
77,16:38:03,1.283333333,1.283333333
,16:38:04,0,NaN
,16:38:05,0,NaN
,16:38:06,0,NaN
,16:38:07,0,NaN
74,16:38:08,1.233333333,1.233333333
,16:38:09,0,NaN
,16:38:10,0,NaN
,16:38:11,0,NaN
,16:38:12,0,NaN
,16:38:13,0,NaN
,16:38:14,0,NaN
,16:38:15,0,NaN
,16:38:16,0,NaN
,16:38:17,0,NaN
75,16:38:18,1.25,1.25
,16:38:19,0,NaN
,16:38:20,0,NaN
,16:38:21,0,NaN
,16:38:22,0,NaN
,16:38:23,0,NaN
,16:38:24,0,NaN
,16:38:25,0,NaN
,16:38:26,0,NaN
,16:38:27,0,NaN
,16:38:28,0,NaN
,16:38:29,0,NaN
,16:38:30,0,NaN
,16:38:31,0,NaN
,16:38:32,0,NaN
75,16:38:33,1.25,1.25
,16:38:34,0,NaN
,16:38:35,0,NaN
,16:38:36,0,NaN
,16:38:37,0,NaN
,16:38:38,0,NaN
,16:38:39,0,NaN
,16:38:40,0,NaN
,16:38:41,0,NaN
,16:38:42,0,NaN
,16:38:43,0,NaN
,16:38:44,0,NaN
,16:38:45,0,NaN
,16:38:46,0,NaN
,16:38:47,0,NaN
76,16:38:48,1.266666667,1.266666667
,16:38:49,0,NaN
,16:38:50,0,NaN
,16:38:51,0,NaN
,16:38:52,0,NaN
,16:38:53,0,NaN
,16:38:54,0,NaN
,16:38:55,0,NaN
,16:38:56,0,NaN
,16:38:57,0,NaN
,16:38:58,0,NaN
,16:38:59,0,NaN
,16:39:00,0,NaN
,16:39:01,0,NaN
,16:39:02,0,NaN
76,16:39:03,1.266666667,1.266666667
,16:39:04,0,NaN
,16:39:05,0,NaN
,16:39:06,0,NaN
,16:39:07,0,NaN
,16:39:08,0,NaN
,16:39:09,0,NaN
,16:39:10,0,NaN
,16:39:11,0,NaN
,16:39:12,0,NaN
77,16:39:13,1.283333333,1.283333333
,16:39:14,0,NaN
,16:39:15,0,NaN
,16:39:16,0,NaN
,16:39:17,0,NaN
77,16:39:18,1.283333333,1.283333333
,16:39:19,0,NaN
,16:39:20,0,NaN
,16:39:21,0,NaN
,16:39:22,0,NaN
,16:39:23,0,NaN
,16:39:24,0,NaN
,16:39:25,0,NaN
,16:39:26,0,NaN
,16:39:27,0,NaN
,16:39:28,0,NaN
,16:39:29,0,NaN
,16:39:30,0,NaN
,16:39:31,0,NaN
,16:39:32,0,NaN
77,16:39:33,1.283333333,1.283333333
,16:39:34,0,NaN
,16:39:35,0,NaN
,16:39:36,0,NaN
,16:39:37,0,NaN
78,16:39:38,1.3,1.3
,16:39:39,0,NaN
,16:39:40,0,NaN
,16:39:41,0,NaN
,16:39:42,0,NaN
,16:39:43,0,NaN
,16:39:44,0,NaN
,16:39:45,0,NaN
,16:39:46,0,NaN
,16:39:47,0,NaN
78,16:39:48,1.3,1.3
,16:39:49,0,NaN
,16:39:50,0,NaN
,16:39:51,0,NaN
,16:39:52,0,NaN
,16:39:53,0,NaN
,16:39:54,0,NaN
,16:39:55,0,NaN
,16:39:56,0,NaN
,16:39:57,0,NaN
,16:39:58,0,NaN
,16:39:59,0,NaN
,16:40:00,0,NaN
,16:40:01,0,NaN
,16:40:02,0,NaN
78,16:40:03,1.3,1.3
,16:40:04,0,NaN
,16:40:05,0,NaN
,16:40:06,0,NaN
,16:40:07,0,NaN
,16:40:08,0,NaN
,16:40:09,0,NaN
,16:40:10,0,NaN
,16:40:11,0,NaN
,16:40:12,0,NaN
79,16:40:13,1.316666667,1.316666667
,16:40:14,0,NaN
,16:40:15,0,NaN
,16:40:16,0,NaN
,16:40:17,0,NaN
77,16:40:18,1.283333333,1.283333333
,16:40:19,0,NaN
,16:40:20,0,NaN
,16:40:21,0,NaN
,16:40:22,0,NaN
,16:40:23,0,NaN
,16:40:24,0,NaN
,16:40:25,0,NaN
,16:40:26,0,NaN
,16:40:27,0,NaN
,16:40:28,0,NaN
,16:40:29,0,NaN
,16:40:30,0,NaN
,16:40:31,0,NaN
,16:40:32,0,NaN
77,16:40:33,1.283333333,1.283333333
,16:40:34,0,NaN
,16:40:35,0,NaN
,16:40:36,0,NaN
,16:40:37,0,NaN
78,16:40:38,1.3,1.3
,16:40:39,0,NaN
,16:40:40,0,NaN
,16:40:41,0,NaN
,16:40:42,0,NaN
79,16:40:43,1.316666667,1.316666667
,16:40:44,0,NaN
,16:40:45,0,NaN
,16:40:46,0,NaN
,16:40:47,0,NaN
,16:40:48,0,NaN
,16:40:49,0,NaN
,16:40:50,0,NaN
,16:40:51,0,NaN
,16:40:52,0,NaN
,16:40:53,0,NaN
,16:40:54,0,NaN
,16:40:55,0,NaN
79,16:40:56,1.316666667,1.316666667
,16:40:57,0,NaN
,16:40:58,0,NaN
,16:49:09,0,NaN
70,16:49:10,1.166666667,1.166666667
,16:49:11,0,NaN
,16:49:12,0,NaN
,16:49:13,0,NaN
,16:49:14,0,NaN
,16:49:15,0,NaN
,16:49:16,0,NaN
,16:49:17,0,NaN
,16:49:18,0,NaN
,16:49:19,0,NaN
,16:49:20,0,NaN
,16:49:21,0,NaN
,16:49:22,0,NaN
,16:49:23,0,NaN
,16:49:24,0,NaN
70,16:49:25,1.166666667,1.166666667
,16:49:26,0,NaN
,16:49:27,0,NaN
,16:49:28,0,NaN
,16:49:29,0,NaN
,16:49:30,0,NaN
,16:49:31,0,NaN
,16:49:32,0,NaN
,16:49:33,0,NaN
,16:49:34,0,NaN
82,16:49:35,1.366666667,1.366666667
,16:49:36,0,NaN
,16:49:37,0,NaN
,16:49:38,0,NaN
,16:49:39,0,NaN
83,16:49:40,1.383333333,1.383333333
,16:49:41,0,NaN
,16:49:42,0,NaN
,16:49:43,0,NaN
,16:49:44,0,NaN
78,16:49:45,1.3,1.3
,16:49:46,0,NaN
,16:49:47,0,NaN
,16:49:48,0,NaN
,16:49:49,0,NaN
76,16:49:50,1.266666667,1.266666667
,16:49:51,0,NaN
,16:49:52,0,NaN
,16:49:53,0,NaN
,16:49:54,0,NaN
75,16:49:55,1.25,1.25
,16:49:56,0,NaN
,16:49:57,0,NaN
,16:49:58,0,NaN
,16:49:59,0,NaN
77,16:50:00,1.283333333,1.283333333
,16:50:01,0,NaN
,16:50:02,0,NaN
,16:50:03,0,NaN
,16:50:04,0,NaN
78,16:50:05,1.3,1.3
,16:50:06,0,NaN
,16:50:07,0,NaN
,16:50:08,0,NaN
,16:50:09,0,NaN
79,16:50:10,1.316666667,1.316666667
,16:50:11,0,NaN
,16:50:12,0,NaN
,16:50:13,0,NaN
,16:50:14,0,NaN
,16:50:15,0,NaN
,16:50:16,0,NaN
,16:50:17,0,NaN
,16:50:18,0,NaN
,16:50:19,0,NaN
79,16:50:20,1.316666667,1.316666667
,16:50:21,0,NaN
,16:50:22,0,NaN
,16:50:23,0,NaN
,16:50:24,0,NaN
82,16:50:25,1.366666667,1.366666667
,16:50:26,0,NaN
,16:50:27,0,NaN
,16:50:28,0,NaN
,16:50:29,0,NaN
83,16:50:30,1.383333333,1.383333333
,16:50:31,0,NaN
,16:50:32,0,NaN
,16:50:33,0,NaN
,16:50:34,0,NaN
82,16:50:35,1.366666667,1.366666667
,16:50:36,0,NaN
,16:50:37,0,NaN
,16:50:38,0,NaN
,16:50:39,0,NaN
75,16:50:40,1.25,1.25
,16:50:41,0,NaN
,16:50:42,0,NaN
,16:50:43,0,NaN
,16:50:44,0,NaN
74,16:50:45,1.233333333,1.233333333
,16:50:46,0,NaN
,16:50:47,0,NaN
,16:50:48,0,NaN
,16:50:49,0,NaN
,16:50:50,0,NaN
,16:50:51,0,NaN
,16:50:52,0,NaN
,16:50:53,0,NaN
,16:50:54,0,NaN
75,16:50:55,1.25,1.25
,16:50:56,0,NaN
,16:50:57,0,NaN
,16:50:58,0,NaN
,16:50:59,0,NaN
80,16:51:00,1.333333333,1.333333333
,16:51:01,0,NaN
,16:51:02,0,NaN
,16:51:03,0,NaN
,16:51:04,0,NaN
81,16:51:05,1.35,1.35
,16:51:06,0,NaN
,16:51:07,0,NaN
,16:51:08,0,NaN
,16:51:09,0,NaN
82,16:51:10,1.366666667,1.366666667
,16:51:11,0,NaN
,16:51:12,0,NaN
,16:51:13,0,NaN
,16:51:14,0,NaN
,16:51:15,0,NaN
,16:51:16,0,NaN
,16:51:17,0,NaN
,16:51:18,0,NaN
,16:51:19,0,NaN
,16:51:20,0,NaN
,16:51:21,0,NaN
,16:51:22,0,NaN
,16:51:23,0,NaN
,16:51:24,0,NaN
82,16:51:25,1.366666667,1.366666667
,16:51:26,0,NaN
,16:51:27,0,NaN
,16:51:28,0,NaN
,16:51:29,0,NaN
75,16:51:30,1.25,1.25
,16:51:31,0,NaN
,16:51:32,0,NaN
,16:51:33,0,NaN
,16:51:34,0,NaN
74,16:51:35,1.233333333,1.233333333
,16:51:36,0,NaN
,16:51:37,0,NaN
,16:51:38,0,NaN
,16:51:39,0,NaN
75,16:51:40,1.25,1.25
,16:51:41,0,NaN
,16:51:42,0,NaN
,16:51:43,0,NaN
,16:51:44,0,NaN
,16:51:45,0,NaN
,16:51:46,0,NaN
,16:51:47,0,NaN
,16:51:48,0,NaN
,16:51:49,0,NaN
74,16:51:50,1.233333333,1.233333333
,16:51:51,0,NaN
,16:51:52,0,NaN
,16:51:53,0,NaN
,16:51:54,0,NaN
,16:51:55,0,NaN
74,16:51:56,1.233333333,1.233333333
,16:51:57,0,NaN
,16:51:58,0,NaN
,16:51:59,0,NaN
,16:52:00,0,NaN
72,16:52:01,1.2,1.2
,16:52:02,0,NaN
,16:52:03,0,NaN
,16:52:04,0,NaN
,16:52:05,0,NaN
,16:52:06,0,NaN
,16:52:07,0,NaN
,16:52:08,0,NaN
,16:52:09,0,NaN
,16:52:10,0,NaN
72,16:52:11,1.2,1.2
,16:52:12,0,NaN
,16:52:13,0,NaN
,16:52:14,0,NaN
,16:52:15,0,NaN
,16:52:16,0,NaN
,16:52:17,0,NaN
,16:52:18,0,NaN
,16:52:19,0,NaN
,16:52:20,0,NaN
,16:52:21,0,NaN
,16:52:22,0,NaN
,16:52:23,0,NaN
,16:52:24,0,NaN
,16:52:25,0,NaN
73,16:52:26,1.216666667,1.216666667
,16:52:27,0,NaN
,16:52:28,0,NaN
,16:52:29,0,NaN
,16:52:30,0,NaN
74,16:52:31,1.233333333,1.233333333
,16:52:32,0,NaN
,16:52:33,0,NaN
,16:52:34,0,NaN
,16:52:35,0,NaN
77,16:52:36,1.283333333,1.283333333
,16:52:37,0,NaN
,16:52:38,0,NaN
,16:52:39,0,NaN
,16:52:40,0,NaN
78,16:52:41,1.3,1.3
,16:52:42,0,NaN
,16:52:43,0,NaN
,16:52:44,0,NaN
,16:52:45,0,NaN
74,16:52:46,1.233333333,1.233333333
,16:52:47,0,NaN
,16:52:48,0,NaN
,16:52:49,0,NaN
,16:52:50,0,NaN
71,16:52:51,1.183333333,1.183333333
,16:52:52,0,NaN
,16:52:53,0,NaN
,16:52:54,0,NaN
,16:52:55,0,NaN
69,16:52:56,1.15,1.15
,16:52:57,0,NaN
,16:52:58,0,NaN
,16:52:59,0,NaN
,16:53:00,0,NaN
,16:53:01,0,NaN
,16:53:02,0,NaN
,16:53:03,0,NaN
,16:53:04,0,NaN
,16:53:05,0,NaN
,16:53:06,0,NaN
,16:53:07,0,NaN
,16:53:08,0,NaN
,16:53:09,0,NaN
,16:53:10,0,NaN
70,16:53:11,1.166666667,1.166666667
,16:53:12,0,NaN
,16:53:13,0,NaN
,16:53:14,0,NaN
,16:53:15,0,NaN
71,16:53:16,1.183333333,1.183333333
,16:53:17,0,NaN
,16:53:18,0,NaN
,16:53:19,0,NaN
,16:53:20,0,NaN
72,16:53:21,1.2,1.2
,16:53:22,0,NaN
,16:53:23,0,NaN
,16:53:24,0,NaN
,16:53:25,0,NaN
,16:53:26,0,NaN
,16:53:27,0,NaN
,16:53:28,0,NaN
,16:53:29,0,NaN
,16:53:30,0,NaN
,16:53:31,0,NaN
,16:53:32,0,NaN
,16:53:33,0,NaN
,16:53:34,0,NaN
,16:53:35,0,NaN
74,16:53:36,1.233333333,1.233333333
,16:53:37,0,NaN
,16:53:38,0,NaN
,16:53:39,0,NaN
,16:53:40,0,NaN
75,16:53:41,1.25,1.25
,16:53:42,0,NaN
,16:53:43,0,NaN
,16:53:44,0,NaN
,16:53:45,0,NaN
75,16:53:46,1.25,1.25
,16:53:47,0,NaN
,16:53:48,0,NaN
,16:53:49,0,NaN
,16:53:50,0,NaN
,16:53:51,0,NaN
,16:53:52,0,NaN
,16:53:53,0,NaN
,16:53:54,0,NaN
,16:53:55,0,NaN
76,16:53:56,1.266666667,1.266666667
,16:53:57,0,NaN
,16:53:58,0,NaN
,16:53:59,0,NaN
,16:54:00,0,NaN
,16:54:01,0,NaN
,16:54:02,0,NaN
,16:54:03,0,NaN
,16:54:04,0,NaN
,16:54:05,0,NaN
,16:54:06,0,NaN
,16:54:07,0,NaN
,16:54:08,0,NaN
,16:54:09,0,NaN
,16:54:10,0,NaN
77,16:54:11,1.283333333,1.283333333
,16:54:12,0,NaN
,16:54:13,0,NaN
,16:54:14,0,NaN
,16:54:15,0,NaN
,16:54:16,0,NaN
,16:54:17,0,NaN
,16:54:18,0,NaN
,16:54:19,0,NaN
,16:54:20,0,NaN
76,16:54:21,1.266666667,1.266666667
,16:54:22,0,NaN
,16:54:23,0,NaN
,16:54:24,0,NaN
,16:54:25,0,NaN
75,16:54:26,1.25,1.25
,16:54:27,0,NaN
,16:54:28,0,NaN
,16:54:29,0,NaN
,16:54:30,0,NaN
,16:54:31,0,NaN
,16:54:32,0,NaN
,16:54:33,0,NaN
,16:54:34,0,NaN
,16:54:35,0,NaN
74,16:54:36,1.233333333,1.233333333
,16:54:37,0,NaN
,16:54:38,0,NaN
,16:54:39,0,NaN
,16:54:40,0,NaN
74,16:54:41,1.233333333,1.233333333
,16:54:42,0,NaN
,16:54:43,0,NaN
,16:54:44,0,NaN
,16:54:45,0,NaN
,16:54:46,0,NaN
,16:54:47,0,NaN
,16:54:48,0,NaN
,16:54:49,0,NaN
,16:54:50,0,NaN
,16:54:51,0,NaN
,16:54:52,0,NaN
,16:54:53,0,NaN
,16:54:54,0,NaN
,16:54:55,0,NaN
78,16:54:56,1.3,1.3
,16:54:57,0,NaN
,16:54:58,0,NaN
,16:54:59,0,NaN
,16:55:00,0,NaN
75,16:55:01,1.25,1.25
,16:55:02,0,NaN
,16:55:03,0,NaN
,16:55:04,0,NaN
,16:55:05,0,NaN
73,16:55:06,1.216666667,1.216666667
,16:55:07,0,NaN
,16:55:08,0,NaN
,16:55:09,0,NaN
,16:55:10,0,NaN
71,16:55:11,1.183333333,1.183333333
,16:55:12,0,NaN
,16:55:13,0,NaN
,16:55:14,0,NaN
,16:55:15,0,NaN
,16:55:16,0,NaN
,16:55:17,0,NaN
,16:55:18,0,NaN
,16:55:19,0,NaN
,16:55:20,0,NaN
,16:55:21,0,NaN
,16:55:22,0,NaN
,16:55:23,0,NaN
,16:55:24,0,NaN
,16:55:25,0,NaN
73,16:55:26,1.216666667,1.216666667
,16:55:27,0,NaN
,16:55:28,0,NaN
,16:55:29,0,NaN
,16:55:30,0,NaN
76,16:55:31,1.266666667,1.266666667
,16:55:32,0,NaN
,16:55:33,0,NaN
,16:55:34,0,NaN
,16:55:35,0,NaN
77,16:55:36,1.283333333,1.283333333
,16:55:37,0,NaN
,16:55:38,0,NaN
,16:55:39,0,NaN
,16:55:40,0,NaN
,16:55:41,0,NaN
,16:55:42,0,NaN
,16:55:43,0,NaN
,16:55:44,0,NaN
,16:55:45,0,NaN
78,16:55:46,1.3,1.3
,16:55:47,0,NaN
,16:55:48,0,NaN
,16:55:49,0,NaN
,16:55:50,0,NaN
79,16:55:51,1.316666667,1.316666667
,16:55:52,0,NaN
,16:55:53,0,NaN
,16:55:54,0,NaN
,16:55:55,0,NaN
78,16:55:56,1.3,1.3
,16:55:57,0,NaN
,16:55:58,0,NaN
,16:55:59,0,NaN
,16:56:00,0,NaN
78,16:56:01,1.3,1.3
,16:56:02,0,NaN
,16:56:03,0,NaN
,16:56:04,0,NaN
,16:56:05,0,NaN
77,16:56:06,1.283333333,1.283333333
,16:56:07,0,NaN
,16:56:08,0,NaN
,16:56:09,0,NaN
,16:56:10,0,NaN
74,16:56:11,1.233333333,1.233333333
,16:56:12,0,NaN
,16:56:13,0,NaN
,16:56:14,0,NaN
,16:56:15,0,NaN
71,16:56:16,1.183333333,1.183333333
,16:56:17,0,NaN
,16:56:18,0,NaN
,16:56:19,0,NaN
,16:56:20,0,NaN
68,16:56:21,1.133333333,1.133333333
,16:56:22,0,NaN
,16:56:23,0,NaN
,16:56:24,0,NaN
,16:56:25,0,NaN
67,16:56:26,1.116666667,1.116666667
,16:56:27,0,NaN
,16:56:28,0,NaN
,16:56:29,0,NaN
,16:56:30,0,NaN
67,16:56:31,1.116666667,1.116666667
,16:56:32,0,NaN
,16:56:33,0,NaN
,16:56:34,0,NaN
,16:56:35,0,NaN
,16:56:36,0,NaN
,16:56:37,0,NaN
,16:56:38,0,NaN
,16:56:39,0,NaN
,16:56:40,0,NaN
68,16:56:41,1.133333333,1.133333333
,16:56:42,0,NaN
,16:56:43,0,NaN
,16:56:44,0,NaN
,16:56:45,0,NaN
,16:56:46,0,NaN
,16:56:47,0,NaN
,16:56:48,0,NaN
,16:56:49,0,NaN
,16:56:50,0,NaN
69,16:56:51,1.15,1.15
,16:56:52,0,NaN
,16:56:53,0,NaN
,16:56:54,0,NaN
,16:56:55,0,NaN
70,16:56:56,1.166666667,1.166666667
,16:56:57,0,NaN
,16:56:58,0,NaN
,16:56:59,0,NaN
,16:57:00,0,NaN
71,16:57:01,1.183333333,1.183333333
,16:57:02,0,NaN
,16:57:03,0,NaN
,16:57:04,0,NaN
,16:57:05,0,NaN
72,16:57:06,1.2,1.2
,16:57:07,0,NaN
,16:57:08,0,NaN
,16:57:09,0,NaN
,16:57:10,0,NaN
76,16:57:11,1.266666667,1.266666667
,16:57:12,0,NaN
,16:57:13,0,NaN
,16:57:14,0,NaN
,16:57:15,0,NaN
79,16:57:16,1.316666667,1.316666667
,16:57:17,0,NaN
,16:57:18,0,NaN
,16:57:19,0,NaN
,16:57:20,0,NaN
80,16:57:21,1.333333333,1.333333333
,16:57:22,0,NaN
,16:57:23,0,NaN
,16:57:24,0,NaN
,16:57:25,0,NaN
,16:57:26,0,NaN
,16:57:27,0,NaN
,16:57:28,0,NaN
,16:57:29,0,NaN
,16:57:30,0,NaN
77,16:57:31,1.283333333,1.283333333
,16:57:32,0,NaN
,16:57:33,0,NaN
,16:57:34,0,NaN
,16:57:35,0,NaN
76,16:57:36,1.266666667,1.266666667
,16:57:37,0,NaN
,16:57:38,0,NaN
,16:57:39,0,NaN
,16:57:40,0,NaN
74,16:57:41,1.233333333,1.233333333
,16:57:42,0,NaN
,16:57:43,0,NaN
